DLSOCTVProces
682.000000 684.000000 488.000000 box dimensions in microns
10   10   10	number of tissue points in x,y,z directions
100.	outer bound distance (100. in test case)
10.	max. segment length.  (5. in test case)
5 nodsegm, max. allowed number of segments per node
5078 total number of segments
name type from  to  diam flow HD
3147 620.045 437.125 224
3148 622.735 439.815 234
3149 626.77 442.505 244
3150 632.15 445.195 254
3151 637.53 445.195 264
3154 642.91 445.195 294
3155 642.91 445.195 304
3156 644.255 445.195 314
3157 645.6 445.195 324
3158 644.255 445.195 334
3162 515.135 501.685 170
3167 590.455 585.075 146
3172 638.875 578.35 150
3177 427.71 147.95 164
3178 433.09 143.915 174
3179 435.78 143.915 184
3180 438.47 145.26 194
3184 437.125 207.13 162
3185 435.78 205.785 172
3186 433.09 204.44 182
3187 429.055 204.44 192
3191 402.155 225.96 216
3201 305.315 239.41 168
3202 303.97 235.375 178
3203 406.19 256.895 158
3208 500.34 371.22 128
3212 476.13 347.01 136
3213 477.475 349.7 146
3218 422.33 539.345 150
3221 396.775 181.575 154
3227 192.335 299.935 180
3232 100.875 285.14 156
3233 98.185 279.76 166
3234 99.53 274.38 174
3235 102.22 270.345 184
3239 110.29 301.28 172
3244 411.57 585.075 162
3245 406.19 590.455 172
3246 402.155 595.835 182
3251 117.015 601.215 164
3252 118.36 602.56 174
3253 118.36 603.905 184
3254 117.015 605.25 194
3258 360.46 644.255 162
3262 336.25 648.29 192
3272 44.385 147.95 162
3277 12.105 158.71 196
3282 364.495 197.715 166
3292 566.245 536.655 154
3301 581.04 103.565 168
3302 583.73 104.91 178
3303 586.42 104.91 188
3304 587.765 102.22 198
3305 589.11 100.875 208
3306 591.8 100.875 218
3307 594.49 100.875 228
3308 594.49 102.22 238
3309 594.49 103.565 248
3310 594.49 103.565 258
3311 595.835 103.565 268
3315 110.29 238.065 168
3318 301.28 273.035 174
3322 364.495 299.935 190
3323 367.185 301.28 200
3324 367.185 302.625 210
3325 367.185 303.97 220
3326 365.84 305.315 230
3327 365.84 305.315 240
3328 367.185 306.66 250
3329 367.185 308.005 260
3337 269 377.945 158
3344 190.99 455.955 178
3351 632.15 485.545 174
3362 357.77 605.25 184
3370 466.715 176.195 178
3373 99.53 232.685 168
3378 134.5 302.625 152
3382 174.85 312.04 152
3393 305.315 317.42 172
3394 308.005 312.04 182
3395 312.04 306.66 192
3399 337.595 285.14 216
3403 351.045 258.24 246
3407 387.36 270.345 244
3410 92.805 367.185 162
3417 168.125 525.895 188
3420 262.275 556.83 168
3422 372.565 606.595 178
3427 653.67 664.43 162
3432 423.675 617.355 180
3433 426.365 614.665 190
3434 427.71 609.285 200
3435 430.4 606.595 210
3436 431.745 605.25 220
3437 431.745 606.595 230
3438 431.745 609.285 240
3439 430.4 610.63 250
3440 429.055 611.975 260
3441 427.71 611.975 270
3442 426.365 610.63 280
3443 420.985 607.94 290
3447 390.05 610.63 290
3448 390.05 616.01 298
3449 390.05 617.355 308
3450 388.705 620.045 318
3451 386.015 622.735 328
3452 380.635 624.08 338
3453 376.6 625.425 348
3454 372.565 628.115 358
3455 368.53 630.805 368
3458 347.01 648.29 382
3466 589.11 652.325 150
3470 567.59 620.045 158
3478 498.995 86.08 150
3482 504.375 125.085 152
3486 507.065 157.365 178
3489 240.755 195.025 178
3490 247.48 195.025 188
3491 251.515 199.06 198
3496 309.35 365.84 170
3515 170.815 40.35 160
3520 302.625 142.57 178
3526 168.125 177.54 168
3532 188.3 176.195 194
3536 157.365 173.505 220
3538 287.83 211.165 172
3539 287.83 212.51 182
3540 289.175 213.855 192
3541 289.175 212.51 202
3542 290.52 212.51 212
3543 293.21 213.855 222
3547 482.855 177.54 186
3551 489.58 181.575 226
3555 478.82 188.3 266
3561 90.115 173.505 186
3572 446.54 287.83 172
3578 395.43 364.495 188
3589 400.81 434.435 184
3590 399.465 439.815 194
3591 395.43 445.195 204
3592 392.74 450.575 214
3593 636.185 671.155 174
3599 30.935 96.84 180
3604 227.305 103.565 172
3611 680.57 242.1 184
3618 501.685 344.32 192
3620 340.285 429.055 174
3621 337.595 434.435 184
3622 333.56 438.47 194
3635 375.255 494.96 180
3639 264.965 517.825 168
3641 63.215 587.765 172
3649 493.615 229.995 178
3650 488.235 234.03 188
3657 484.2 273.035 194
3658 482.855 264.965 202
3659 481.51 263.62 212
3660 480.165 264.965 222
3661 478.82 269 232
3662 478.82 269 242
3663 480.165 270.345 252
3664 485.545 306.66 178
3665 486.89 309.35 188
3666 489.58 310.695 198
3667 490.925 313.385 208
3668 492.27 317.42 218
3669 494.96 322.8 228
3670 496.305 326.835 238
3671 497.65 329.525 248
3672 498.995 332.215 258
3673 500.34 334.905 268
3674 503.03 337.595 278
3675 504.375 341.63 288
3676 504.375 344.32 298
3677 507.065 347.01 308
3678 507.065 349.7 318
3679 511.1 355.08 328
3680 450.575 356.425 176
3681 449.23 353.735 186
3683 476.13 412.915 174
3684 480.165 408.88 184
3685 482.855 406.19 194
3686 484.2 404.845 204
3687 488.235 403.5 214
3691 515.135 455.955 178
3692 359.115 450.575 176
3693 361.805 446.54 186
3701 406.19 213.855 172
3702 386.015 177.54 176
3708 507.065 228.65 180
3709 512.445 228.65 190
3710 516.48 227.305 200
3711 517.825 225.96 210
3712 515.135 227.305 220
3713 509.755 228.65 228
3714 504.375 234.03 238
3715 498.995 238.065 248
3716 497.65 236.72 258
3717 501.685 238.065 268
3719 516.48 243.445 282
3720 520.515 244.79 292
3721 523.205 243.445 302
3727 107.6 336.25 180
3728 111.635 337.595 190
3729 114.325 340.285 200
3733 117.015 371.22 226
3744 337.595 469.405 192
3745 332.215 469.405 202
3746 328.18 472.095 212
3747 325.49 472.095 222
3748 324.145 472.095 232
3749 322.8 470.75 242
3753 279.76 473.44 180
3754 150.64 482.855 176
3757 137.19 507.065 198
3761 587.765 535.31 190
3765 248.825 512.445 166
3768 225.96 528.585 188
3769 228.65 524.55 198
3770 234.03 520.515 208
3771 236.72 520.515 218
3777 334.905 560.865 176
3778 336.25 563.555 186
3779 337.595 564.9 196
3781 220.58 570.28 182
3782 216.545 564.9 192
3783 217.89 560.865 202
3784 217.89 559.52 212
3785 216.545 562.21 222
3786 213.855 564.9 232
3787 211.165 566.245 242
3788 209.82 568.935 252
3789 205.785 567.59 262
3793 172.16 563.555 290
3808 407.535 57.835 206
3812 395.43 72.63 246
3816 134.5 139.88 170
3820 117.015 96.84 182
3827 402.155 270.345 194
3831 29.59 332.215 212
3835 36.315 324.145 252
3841 13.45 381.98 192
3844 595.835 508.41 180
3845 601.215 507.065 188
3846 201.75 517.825 180
3847 201.75 515.135 190
3848 200.405 509.755 200
3849 199.06 504.375 210
3862 86.08 71.285 194
3867 69.94 186.955 192
3870 69.94 161.4 212
3871 68.595 156.02 220
3873 642.91 281.105 176
3874 644.255 286.485 186
3875 644.255 286.485 196
3876 641.565 282.45 206
3877 641.565 277.07 216
3879 87.425 466.715 184
3880 90.115 465.37 194
3881 92.805 464.025 204
3885 129.12 559.52 182
3890 564.9 599.87 184
3891 566.245 599.87 194
3892 567.59 601.215 204
3893 567.59 603.905 214
3899 560.865 650.98 184
3905 244.79 44.385 218
3910 504.375 95.495 188
3911 508.41 90.115 198
3927 607.94 281.105 204
3928 609.285 275.725 214
3929 614.665 273.035 224
3930 616.01 274.38 234
3931 617.355 277.07 244
3932 620.045 281.105 254
3933 622.735 283.795 264
3934 622.735 286.485 274
3935 624.08 289.175 284
3936 624.08 290.52 294
3937 626.77 291.865 304
3938 626.77 291.865 314
3939 626.77 291.865 324
3945 599.87 316.075 186
3946 597.18 318.765 196
3947 595.835 321.455 206
3948 158.71 336.25 186
3949 160.055 334.905 196
3950 243.445 368.53 184
3953 469.405 383.325 202
3954 469.405 386.015 212
3955 469.405 388.705 222
3956 469.405 391.395 232
3957 469.405 398.12 242
3975 297.245 395.43 206
3976 295.9 399.465 216
3977 294.555 402.155 226
3978 295.9 407.535 236
3979 298.59 410.225 246
3986 439.815 394.085 198
3987 437.125 398.12 208
3988 437.125 400.81 218
3989 438.47 402.155 228
3990 439.815 402.155 238
3991 443.85 402.155 248
3992 429.055 465.37 188
3994 252.86 512.445 186
3995 256.895 515.135 196
3998 267.655 560.865 188
3999 269 559.52 198
4000 270.345 559.52 208
4004 458.645 535.31 196
4007 464.025 571.625 188
4008 464.025 571.625 198
4009 465.37 570.28 208
4010 465.37 570.28 218
4011 465.37 570.28 228
4012 465.37 571.625 238
4016 461.335 577.005 278
4018 457.3 579.695 298
4019 458.645 581.04 308
4020 457.3 582.385 318
4022 458.645 587.765 338
4023 457.3 586.42 348
4024 154.675 593.145 188
4025 154.675 593.145 198
4026 160.055 594.49 208
4027 164.09 595.835 218
4028 170.815 594.49 226
4041 361.805 69.94 188
4046 407.535 121.05 192
4052 47.075 130.465 210
4058 44.385 173.505 220
4064 349.7 250.17 198
4068 328.18 217.89 212
4078 476.13 250.17 178
4080 437.125 274.38 188
4081 431.745 271.69 198
4082 430.4 267.655 208
4083 250.17 299.935 190
4084 248.825 298.59 200
4085 248.825 301.28 210
4086 250.17 306.66 220
4092 271.69 347.01 238
4095 414.26 312.04 186
4096 418.295 308.005 196
4103 122.395 412.915 176
4108 150.64 439.815 188
4117 178.885 626.77 188
4123 667.12 14.795 208
4127 653.67 5.38 248
4131 285.14 95.495 172
4134 310.695 104.91 176
4135 316.075 108.945 186
4136 321.455 108.945 196
4137 326.835 110.29 206
4143 318.765 212.51 190
4146 340.285 208.475 192
4147 345.665 208.475 202
4148 351.045 211.165 210
4149 353.735 211.165 220
4150 357.77 213.855 230
4154 166.78 217.89 202
4155 169.47 212.51 210
4156 172.16 208.475 220
4157 174.85 205.785 230
4158 176.195 204.44 240
4160 149.295 256.895 194
4161 154.675 260.93 204
4162 157.365 263.62 214
4163 160.055 267.655 224
4164 160.055 269 234
4165 161.4 271.69 244
4166 164.09 274.38 254
4171 302.625 330.87 202
4172 302.625 322.8 210
4173 303.97 318.765 220
4174 305.315 317.42 230
4175 306.66 316.075 240
4176 306.66 316.075 250
4177 308.005 316.075 260
4178 310.695 317.42 270
4179 312.04 317.42 280
4180 312.04 317.42 290
4181 312.04 316.075 300
4182 318.765 361.805 192
4183 320.11 360.46 202
4184 321.455 357.77 212
4185 84.735 364.495 192
4186 83.39 361.805 202
4191 83.39 542.035 190
4195 489.58 14.795 202
4203 466.715 117.015 186
4204 472.095 118.36 194
4205 476.13 118.36 204
4206 478.82 121.05 214
4208 492.27 125.085 232
4209 494.96 129.12 242
4210 494.96 133.155 252
4211 492.27 137.19 262
4215 472.095 142.57 298
4216 386.015 168.125 192
4217 387.36 166.78 202
4218 390.05 168.125 212
4219 298.59 277.07 194
4220 301.28 275.725 204
4221 302.625 275.725 214
4223 287.83 425.02 190
4224 282.45 420.985 200
4225 279.76 422.33 210
4226 275.725 422.33 220
4227 271.69 422.33 230
4234 234.03 606.595 194
4235 232.685 605.25 204
4236 232.685 603.905 214
4237 232.685 601.215 224
4238 232.685 601.215 234
4239 232.685 603.905 244
4240 235.375 609.285 254
4241 238.065 616.01 262
4242 240.755 621.39 272
4246 551.45 660.395 204
4248 342.975 131.81 194
4249 340.285 131.81 204
4250 114.325 234.03 196
4251 112.98 231.34 206
4255 412.915 321.455 196
4260 208.475 363.15 194
4261 208.475 357.77 204
4266 582.385 376.6 192
4271 605.25 408.88 214
4275 599.87 447.885 216
4276 599.87 453.265 206
4277 602.56 459.99 202
4278 598.525 461.335 192
4288 560.865 469.405 210
4289 566.245 473.44 218
4290 567.59 478.82 228
4291 570.28 484.2 238
4293 579.695 496.305 256
4294 583.73 497.65 266
4295 587.765 493.615 276
4309 281.105 632.15 226
4315 543.38 351.045 198
4316 538 353.735 208
4319 516.48 359.115 234
4320 512.445 360.46 244
4321 511.1 361.805 254
4322 511.1 361.805 264
4323 512.445 361.805 274
4324 513.79 364.495 284
4325 515.135 457.3 198
4326 515.135 457.3 208
4331 540.69 563.555 184
4336 513.79 597.18 202
4345 137.19 517.825 204
4352 207.13 180.23 216
4356 193.68 216.545 230
4363 638.875 254.205 228
4368 657.705 289.175 192
4372 646.945 318.765 220
4377 538 379.29 182
4381 566.245 407.535 186
4382 572.97 414.26 190
4383 575.66 418.295 200
4384 574.315 420.985 210
4385 142.57 387.36 200
4386 143.915 388.705 210
4387 143.915 390.05 220
4388 143.915 394.085 230
4389 143.915 394.085 240
4390 146.605 392.74 250
4391 150.64 390.05 260
4392 154.675 391.395 270
4393 154.675 394.085 280
4394 150.64 396.775 290
4398 497.65 520.515 210
4399 498.995 517.825 220
4400 501.685 515.135 230
4401 505.72 511.1 240
4405 554.14 517.825 216
4406 371.22 599.87 200
4407 375.255 601.215 210
4412 620.045 44.385 196
4416 630.805 30.935 236
4426 44.385 25.555 212
4433 186.955 87.425 226
4441 293.21 117.015 222
4445 316.075 259.585 218
4447 478.82 235.375 202
4449 470.75 223.27 214
4450 240.755 363.15 198
4451 240.755 357.77 208
4454 242.1 379.29 204
4455 242.1 383.325 214
4456 244.79 387.36 224
4457 188.3 410.225 202
4462 204.44 482.855 208
4465 270.345 466.715 210
4466 270.345 464.025 220
4467 282.45 482.855 202
4468 285.14 486.89 212
4476 438.47 656.36 232
4485 426.365 178.885 226
4493 493.615 196.37 216
4497 525.895 193.68 246
4499 112.98 273.035 214
4500 114.325 275.725 224
4501 119.705 275.725 232
4505 37.66 270.345 224
4512 539.345 411.57 198
4513 540.69 404.845 208
4514 546.07 422.33 202
4515 552.795 423.675 212
4520 355.08 407.535 214
4528 190.99 675.19 222
4531 559.52 143.915 210
4536 185.61 130.465 194
4541 143.915 141.225 208
4542 146.605 139.88 218
4547 25.555 238.065 192
4565 251.515 130.465 208
4566 275.725 166.78 210
4567 278.415 165.435 220
4568 282.45 162.745 230
4572 610.63 567.59 216
4574 371.22 528.585 212
4575 371.22 527.24 224
4576 372.565 529.93 234
4583 72.63 34.97 240
4591 644.255 165.435 190
4593 626.77 161.4 200
4594 626.77 165.435 210
4595 628.115 172.16 220
4596 399.465 273.035 210
4597 398.12 273.035 220
4598 398.12 274.38 230
4605 65.905 542.035 212
4606 60.525 543.38 222
4612 402.155 657.705 240
4616 536.655 275.725 204
4618 536.655 290.52 218
4624 123.74 523.205 244
4633 431.745 528.585 204
4637 634.84 668.465 222
4641 632.15 680.57 262
4646 297.245 75.32 216
4655 21.52 172.16 232
4662 78.01 283.795 216
4663 78.01 282.45 226
4664 76.665 281.105 236
4665 76.665 281.105 246
4666 76.665 282.45 256
4667 79.355 282.45 266
4668 86.08 282.45 276
4676 4.035 407.535 246
4679 364.495 443.85 216
4680 363.15 445.195 226
4681 363.15 445.195 236
4682 364.495 446.54 246
4683 364.495 447.885 256
4684 365.84 450.575 266
4685 367.185 450.575 276
4686 367.185 451.92 286
4687 368.53 451.92 296
4688 618.7 512.445 200
4689 618.7 515.135 190
4690 617.355 516.48 180
4695 655.015 533.965 186
4701 642.91 517.825 234
4703 115.67 602.56 214
4709 568.935 668.465 244
4714 507.065 88.77 216
4715 508.41 88.77 226
4720 381.98 377.945 216
4731 333.56 621.39 222
4736 338.94 45.73 248
4740 337.595 44.385 288
4744 337.595 43.04 328
4748 338.94 47.075 368
4751 200.405 119.705 218
4752 437.125 146.605 218
4755 99.53 181.575 218
4756 98.185 176.195 226
4757 98.185 172.16 236
4758 130.465 184.265 220
4760 450.575 351.045 220
4761 449.23 352.39 230
4762 450.575 353.735 240
4763 450.575 353.735 250
4764 181.575 407.535 218
4765 180.23 410.225 228
4766 178.885 411.57 238
4767 181.575 412.915 248
4775 415.605 106.255 226
4776 411.57 110.29 236
4782 586.42 250.17 252
4787 414.26 360.46 234
4792 441.16 394.085 258
4793 408.88 321.455 220
4794 408.88 321.455 230
4795 407.535 321.455 240
4796 406.19 322.8 250
4797 406.19 320.11 260
4798 407.535 317.42 270
4799 408.88 312.04 278
4806 622.735 332.215 242
4809 593.145 325.49 222
4810 591.8 329.525 232
4811 590.455 332.215 242
4816 182.92 373.91 238
4817 185.61 377.945 248
4818 186.955 381.98 258
4819 188.3 386.015 268
4820 189.645 391.395 278
4821 189.645 394.085 288
4822 189.645 398.12 298
4823 190.99 402.155 308
4828 53.8 371.22 242
4832 41.695 376.6 280
4837 82.045 356.425 222
4838 82.045 353.735 232
4839 83.39 352.39 242
4840 84.735 352.39 252
4841 87.425 355.08 262
4842 92.805 356.425 270
4848 22.865 466.715 224
4853 416.95 430.4 234
4855 439.815 465.37 218
4856 443.85 469.405 228
4862 348.355 489.58 220
4867 406.19 494.96 248
4870 420.985 505.72 274
4871 425.02 509.755 284
4884 172.16 277.07 204
4889 201.75 248.825 182
4893 207.13 211.165 200
4895 221.925 205.785 212
4904 32.28 418.295 248
4908 55.145 412.915 288
4909 57.835 414.26 298
4910 63.215 416.95 308
4915 76.665 459.99 310
4918 507.065 443.85 228
4919 504.375 439.815 238
4920 516.48 461.335 224
4921 96.84 468.06 220
4922 100.875 472.095 230
4923 103.565 474.785 240
4929 544.725 177.54 238
4934 4.035 181.575 256
4939 1.345 176.195 304
4943 16.14 648.29 228
4952 83.39 648.29 254
4958 469.405 160.055 224
4964 558.175 149.295 226
4965 560.865 151.985 236
4966 564.9 153.33 246
4967 430.4 263.62 226
4968 429.055 259.585 236
4973 451.92 301.28 230
4974 449.23 310.695 230
4978 219.235 267.655 196
4982 255.55 247.48 208
4984 269 236.72 222
4985 274.38 234.03 232
4986 274.38 234.03 242
4987 274.38 235.375 252
4988 273.035 238.065 262
4989 271.69 239.41 272
4992 227.305 404.845 226
4993 201.75 291.865 228
4995 165.435 336.25 230
4996 168.125 337.595 240
4997 169.47 340.285 250
4998 169.47 341.63 260
4999 172.16 341.63 270
5009 29.59 536.655 242
5014 117.015 599.87 230
5015 117.015 598.525 240
5016 118.36 597.18 250
5017 376.6 603.905 230
5028 39.005 79.355 260
5031 317.42 172.16 232
5032 317.42 176.195 242
5033 321.455 181.575 252
5034 325.49 185.61 260
5035 329.525 186.955 270
5036 329.525 186.955 280
5037 328.18 185.61 290
5038 325.49 182.92 300
5039 321.455 177.54 310
5040 228.65 200.405 230
5041 229.995 195.025 240
5046 79.355 239.41 228
5047 76.665 240.755 238
5048 73.975 240.755 248
5049 72.63 240.755 258
5050 71.285 239.41 268
5051 65.905 238.065 278
5052 60.525 236.72 286
5057 87.425 192.335 248
5059 229.995 326.835 228
5060 225.96 322.8 238
5061 223.27 322.8 248
5062 220.58 320.11 258
5063 217.89 316.075 268
5064 213.855 313.385 278
5069 587.765 454.61 246
5070 589.11 459.99 256
5071 589.11 464.025 266
5075 254.205 558.175 234
5076 248.825 556.83 242
5077 271.69 564.9 232
5078 275.725 566.245 242
5079 277.07 568.935 252
5080 279.76 570.28 262
5081 281.105 571.625 272
5087 220.58 668.465 242
5095 469.405 57.835 262
5099 472.095 61.87 302
5103 473.44 60.525 342
5108 33.625 55.145 264
5117 60.525 87.425 226
5122 43.04 108.945 264
5129 142.57 143.915 232
5130 138.535 149.295 242
5138 391.395 203.095 254
5140 466.715 212.51 232
5141 465.37 208.475 242
5142 462.68 204.44 252
5143 459.99 200.405 262
5144 455.955 196.37 272
5145 451.92 190.99 282
5154 324.145 438.47 228
5159 279.76 458.645 232
5161 395.43 455.955 242
5162 399.465 454.61 252
5163 402.155 453.265 262
5164 404.845 454.61 272
5165 406.19 458.645 282
5169 78.01 477.475 234
5170 76.665 478.82 244
5171 75.32 474.785 254
5173 289.175 496.305 234
5183 119.705 90.115 232
5188 114.325 44.385 232
5192 429.055 219.235 238
5193 427.71 217.89 248
5194 429.055 215.2 258
5195 430.4 213.855 268
5196 118.36 228.65 234
5200 482.855 325.49 258
5203 496.305 308.005 278
5204 500.34 308.005 288
5205 503.03 312.04 298
5206 505.72 317.42 308
5207 503.03 322.8 318
5208 500.34 322.8 328
5212 478.82 387.36 256
5213 481.51 388.705 266
5214 484.2 388.705 276
5215 485.545 388.705 286
5216 486.89 387.36 296
5217 488.235 384.67 306
5218 486.89 379.29 316
5219 484.2 375.255 326
5220 480.165 372.565 336
5221 478.82 372.565 346
5229 587.765 536.655 242
5230 591.8 542.035 252
5235 309.35 575.66 240
5240 329.525 554.14 254
5246 274.38 610.63 232
5247 567.59 603.905 234
5248 568.935 603.905 244
5249 568.935 606.595 254
5250 567.59 605.25 264
5254 632.15 180.23 236
5255 636.185 184.265 246
5259 453.265 231.34 266
5263 473.44 240.755 302
5266 91.46 313.385 236
5267 84.735 312.04 244
5268 82.045 312.04 254
5269 80.7 308.005 264
5270 84.735 309.35 274
5271 90.115 313.385 284
5279 325.49 356.425 236
5280 322.8 357.77 246
5281 320.11 359.115 256
5290 92.805 560.865 248
5292 72.63 597.18 238
5293 73.975 594.49 248
5294 75.32 590.455 256
5300 442.505 157.365 238
5301 443.85 162.745 246
5302 443.85 169.47 256
5303 443.85 173.505 266
5304 443.85 177.54 276
5309 648.29 310.695 242
5311 533.965 314.73 238
5317 519.17 543.38 240
5318 517.825 542.035 250
5319 519.17 543.38 260
5320 386.015 589.11 240
5321 387.36 590.455 250
5322 387.36 591.8 260
5323 387.36 593.145 270
5329 138.535 664.43 246
5334 207.13 115.67 242
5335 212.51 115.67 252
5336 338.94 117.015 240
5342 369.875 143.915 242
5346 345.665 168.125 240
5347 344.32 169.47 250
5348 341.63 170.815 260
5349 540.69 294.555 242
5352 129.12 320.11 240
5353 126.43 314.73 250
5359 543.38 379.29 268
5362 270.345 461.335 240
5366 173.505 552.795 226
5371 189.645 628.115 248
5378 227.305 644.255 222
5385 297.245 25.555 270
5389 298.59 51.11 304
5391 291.865 108.945 240
5392 291.865 103.565 250
5393 294.555 212.51 244
5394 297.245 209.82 254
5395 299.935 208.475 264
5397 447.885 465.37 244
5398 449.23 459.99 252
5399 450.575 457.3 262
5400 450.575 453.265 272
5401 451.92 447.885 282
5402 450.575 439.815 290
5403 450.575 435.78 300
5404 449.23 427.71 306
5405 447.885 423.675 316
5409 13.45 494.96 272
5413 9.415 501.685 312
5417 9.415 511.1 352
5421 16.14 532.62 392
5430 356.425 544.725 240
5436 285.14 32.28 226
5445 65.905 145.26 244
5446 65.905 143.915 254
5447 65.905 142.57 264
5448 67.25 141.225 274
5449 68.595 138.535 284
5450 68.595 137.19 294
5451 69.94 134.5 304
5452 73.975 134.5 314
5456 204.44 287.83 246
5457 205.785 286.485 256
5462 349.7 372.565 272
5467 279.76 384.67 240
5468 282.45 384.67 250
5469 282.45 381.98 260
5476 551.45 361.805 238
5479 566.245 406.19 246
5480 568.935 408.88 256
5481 571.625 411.57 266
5482 572.97 412.915 276
5483 571.625 414.26 286
5484 568.935 415.605 296
5487 117.015 435.78 244
5488 114.325 437.125 254
5489 111.635 439.815 264
5490 111.635 439.815 274
5491 111.635 437.125 284
5492 112.98 434.435 294
5500 53.8 498.995 264
5501 59.18 501.685 274
5502 63.215 505.72 284
5503 67.25 508.41 294
5504 71.285 511.1 304
5507 355.08 219.235 246
5508 351.045 221.925 256
5512 334.905 246.135 284
5524 345.665 199.06 256
5525 351.045 199.06 266
5526 353.735 201.75 276
5527 355.08 204.44 286
5528 353.735 208.475 296
5536 301.28 248.825 258
5537 297.245 246.135 268
5538 295.9 243.445 278
5539 298.59 242.1 288
5540 301.28 240.755 298
5541 305.315 242.1 308
5542 308.005 243.445 318
5543 314.73 243.445 328
5547 34.97 286.485 274
5550 130.465 271.69 248
5551 130.465 270.345 258
5552 131.81 271.69 268
5553 135.845 275.725 278
5562 306.66 279.76 248
5563 308.005 281.105 258
5565 252.86 391.395 246
5566 256.895 394.085 256
5571 170.815 445.195 250
5573 185.61 449.23 266
5574 190.99 450.575 276
5575 196.37 450.575 284
5576 200.405 451.92 294
5580 151.985 423.675 274
5585 173.505 529.93 246
5586 170.815 525.895 256
5593 169.47 2.69 244
5597 207.13 5.38 278
5602 108.945 14.795 280
5609 656.36 64.56 278
5613 458.645 129.12 250
5614 455.955 137.19 258
5615 455.955 141.225 268
5616 455.955 143.915 278
5617 455.955 146.605 288
5618 457.3 149.295 298
5619 477.475 96.84 250
5620 477.475 100.875 260
5621 474.785 104.91 270
5622 470.75 108.945 280
5623 469.405 110.29 290
5630 321.455 138.535 266
5634 283.795 162.745 250
5635 278.415 162.745 260
5636 138.535 196.37 250
5640 166.78 216.545 270
5644 193.68 243.445 288
5649 188.3 251.515 250
5650 180.23 252.86 256
5651 176.195 256.895 266
5658 676.535 287.83 260
5664 234.03 227.305 262
5665 238.065 219.235 270
5666 243.445 215.2 280
5667 248.825 212.51 290
5671 223.27 414.26 248
5672 519.17 462.68 248
5673 520.515 464.025 258
5677 252.86 496.305 258
5682 227.305 521.86 282
5684 295.9 503.03 250
5685 299.935 504.375 260
5693 462.68 677.88 240
5699 295.9 68.595 282
5703 388.705 111.635 266
5704 386.015 112.98 276
5705 386.015 117.015 286
5706 386.015 119.705 296
5707 384.67 126.43 302
5708 386.015 133.155 312
5713 437.125 107.6 276
5718 434.435 84.735 314
5719 429.055 258.24 252
5720 430.4 256.895 262
5721 427.71 252.86 272
5722 371.22 533.965 250
5723 371.22 536.655 260
5730 146.605 32.28 282
5735 219.235 80.7 256
5738 531.275 117.015 254
5739 529.93 119.705 264
5740 528.585 122.395 274
5741 527.24 125.085 284
5742 525.895 129.12 294
5743 525.895 130.465 304
5744 527.24 133.155 314
5745 528.585 135.845 324
5749 520.515 150.64 364
5753 511.1 166.78 402
5758 562.21 641.565 246
5763 246.135 51.11 284
5767 248.825 52.455 324
5771 251.515 51.11 364
5775 250.17 47.075 404
5779 250.17 47.075 444
5783 247.48 37.66 484
5793 232.685 151.985 244
5796 227.305 197.715 256
5797 225.96 203.095 266
5802 407.535 414.26 256
5803 270.345 461.335 256
5804 270.345 461.335 266
5811 182.92 160.055 264
5812 184.265 157.365 274
5813 186.955 158.71 284
5819 99.53 260.93 264
5823 71.285 262.275 296
5824 71.285 262.275 306
5825 73.975 264.965 316
5827 88.77 267.655 332
5828 95.495 267.655 342
5829 102.22 266.31 352
5830 110.29 267.655 360
5831 114.325 269 370
5834 118.36 229.995 258
5835 118.36 229.995 268
5836 117.015 229.995 278
5841 469.405 316.075 266
5843 123.74 360.46 258
5848 476.13 459.99 274
5852 451.92 472.095 308
5854 501.685 434.435 258
5855 500.34 431.745 268
5859 383.325 476.13 260
5860 390.05 473.44 268
5861 395.43 469.405 278
5863 239.41 559.52 256
5864 235.375 563.555 266
5865 229.995 564.9 276
5870 95.495 174.85 260
5871 98.185 176.195 270
5872 103.565 174.85 278
5876 509.755 204.44 278
5877 504.375 208.475 288
5878 503.03 212.51 298
5883 181.575 196.37 288
5887 281.105 270.345 244
5888 278.415 267.655 234
5890 260.93 267.655 238
5891 258.24 271.69 248
5892 254.205 275.725 258
5893 283.795 283.795 260
5897 277.07 314.73 284
5904 217.89 474.785 258
5905 216.545 473.44 268
5906 216.545 472.095 278
5907 212.51 472.095 288
5908 209.82 470.75 298
5909 207.13 465.37 308
5910 507.065 504.375 260
5911 504.375 504.375 270
5912 505.72 504.375 280
5913 505.72 505.72 290
5914 504.375 505.72 300
5915 504.375 507.065 310
5916 503.03 508.41 320
5917 503.03 508.41 330
5918 501.685 508.41 340
5922 500.34 505.72 380
5926 497.65 504.375 420
5935 145.26 628.115 276
5936 147.95 625.425 286
5937 146.605 625.425 296
5938 143.915 626.77 306
5939 141.225 629.46 316
5943 146.605 644.255 354
5948 586.42 332.215 262
5949 586.42 332.215 272
5950 586.42 333.56 282
5951 586.42 334.905 292
5963 266.31 414.26 262
5969 68.595 28.245 286
5976 72.63 180.23 278
5984 30.935 184.265 294
5988 39.005 185.61 334
5992 48.42 185.61 374
6001 587.765 213.855 262
6002 589.11 215.2 272
6003 587.765 216.545 282
6004 586.42 217.89 292
6006 581.04 223.27 312
6007 577.005 225.96 322
6008 577.005 227.305 332
